SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,SAFE_DISTANCE
7,DC:A6:32:2C:42:BC,2020-07-14 23:17:28.278075,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-52,1
8,DC:A6:32:2C:42:BC,2020-07-14 23:17:29.358063,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-60,1
9,DC:A6:32:2C:42:BC,2020-07-14 23:17:30.011248,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-75,1
10,DC:A6:32:2C:42:BC,2020-07-14 23:17:31.212019,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-78,1
11,DC:A6:32:2C:42:BC,2020-07-14 23:17:32.278835,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-83,1
12,DC:A6:32:2C:42:BC,2020-07-14 23:17:33.006997,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-91,1
13,DC:A6:32:2C:42:BC,2020-07-14 23:17:34.066930,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-78,1
14,DC:A6:32:2C:42:BC,2020-07-14 23:17:35.105615,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,1
15,DC:A6:32:2C:42:BC,2020-07-14 23:17:36.050857,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-75,1
16,DC:A6:32:2C:42:BC,2020-07-14 23:17:37.037073,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,1
17,DC:A6:32:2C:42:BC,2020-07-14 23:17:38.041975,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
18,DC:A6:32:2C:42:BC,2020-07-14 23:17:39.122578,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-70,1
19,DC:A6:32:2C:42:BC,2020-07-14 23:17:40.026319,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-75,1
20,DC:A6:32:2C:42:BC,2020-07-14 23:17:41.131500,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-73,1
21,DC:A6:32:2C:42:BC,2020-07-14 23:17:42.003339,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,1
22,DC:A6:32:2C:42:BC,2020-07-14 23:17:43.547119,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-70,1
23,DC:A6:32:2C:42:BC,2020-07-14 23:17:44.013853,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,1
24,DC:A6:32:2C:42:BC,2020-07-14 23:17:45.115118,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-58,1
25,DC:A6:32:2C:42:BC,2020-07-14 23:17:46.207216,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-55,1
26,DC:A6:32:2C:42:BC,2020-07-14 23:17:47.008348,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-53,1
27,DC:A6:32:2C:42:BC,2020-07-14 23:17:48.102795,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-53,1
28,DC:A6:32:2C:42:BC,2020-07-14 23:17:49.268345,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-52,1
29,DC:A6:32:2C:42:BC,2020-07-14 23:17:50.099714,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-53,1
30,DC:A6:32:2C:42:BC,2020-07-14 23:17:51.169776,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-60,1
31,DC:A6:32:2C:42:BC,2020-07-14 23:17:52.057149,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
32,DC:A6:32:2C:42:BC,2020-07-14 23:17:53.311011,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
33,DC:A6:32:2C:42:BC,2020-07-14 23:17:54.137168,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-57,1
34,DC:A6:32:2C:42:BC,2020-07-14 23:17:55.033412,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-52,1
35,DC:A6:32:2C:42:BC,2020-07-14 23:17:56.003622,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-70,1
36,DC:A6:32:2C:42:BC,2020-07-14 23:17:58.054029,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-79,1
37,DC:A6:32:2C:42:BC,2020-07-14 23:17:59.399827,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-78,1
38,DC:A6:32:2C:42:BC,2020-07-14 23:18:00.222896,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,1
39,DC:A6:32:2C:42:BC,2020-07-14 23:18:01.026292,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,1
40,DC:A6:32:2C:42:BC,2020-07-14 23:18:02.434293,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-85,1
41,DC:A6:32:2C:42:BC,2020-07-14 23:18:03.209825,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-80,1
42,DC:A6:32:2C:42:BC,2020-07-14 23:18:04.008615,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-79,1
43,DC:A6:32:2C:42:BC,2020-07-14 23:18:05.378694,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-82,1
44,DC:A6:32:2C:42:BC,2020-07-14 23:18:06.085016,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,1
45,DC:A6:32:2C:42:BC,2020-07-14 23:18:07.261160,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
46,DC:A6:32:2C:42:BC,2020-07-14 23:18:08.042351,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,1
47,DC:A6:32:2C:42:BC,2020-07-14 23:18:09.461735,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-73,1
48,DC:A6:32:2C:42:BC,2020-07-14 23:18:10.003183,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-75,1
49,DC:A6:32:2C:42:BC,2020-07-14 23:18:11.345698,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,1
50,DC:A6:32:2C:42:BC,2020-07-14 23:18:12.037429,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-79,1
51,DC:A6:32:2C:42:BC,2020-07-14 23:18:13.142463,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
52,DC:A6:32:2C:42:BC,2020-07-14 23:18:14.132424,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,1
53,DC:A6:32:2C:42:BC,2020-07-14 23:18:15.871375,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
54,DC:A6:32:2C:42:BC,2020-07-14 23:18:16.021264,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
55,DC:A6:32:2C:42:BC,2020-07-14 23:18:17.031316,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-81,1
56,DC:A6:32:2C:42:BC,2020-07-14 23:18:18.482508,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-69,1
57,DC:A6:32:2C:42:BC,2020-07-14 23:18:19.123775,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,1
58,DC:A6:32:2C:42:BC,2020-07-14 23:18:20.452580,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,1
59,DC:A6:32:2C:42:BC,2020-07-14 23:18:21.051497,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,1
60,DC:A6:32:2C:42:BC,2020-07-14 23:18:22.331422,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,1
61,DC:A6:32:2C:42:BC,2020-07-14 23:18:23.161359,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-79,1
62,DC:A6:32:2C:42:BC,2020-07-14 23:18:24.080097,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,1
63,DC:A6:32:2C:42:BC,2020-07-14 23:18:25.122677,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,1
64,DC:A6:32:2C:42:BC,2020-07-14 23:18:26.151512,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,1
65,DC:A6:32:2C:42:BC,2020-07-14 23:18:27.005734,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-63,1
66,DC:A6:32:2C:42:BC,2020-07-14 23:18:28.199119,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-59,1
67,DC:A6:32:2C:42:BC,2020-07-14 23:18:29.013275,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-67,1
68,DC:A6:32:2C:42:BC,2020-07-14 23:18:30.126546,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-61,1
69,DC:A6:32:2C:42:BC,2020-07-14 23:18:31.117836,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-55,1
70,DC:A6:32:2C:42:BC,2020-07-14 23:18:32.317771,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-56,1
71,DC:A6:32:2C:42:BC,2020-07-14 23:18:33.089624,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-59,1
72,DC:A6:32:2C:42:BC,2020-07-14 23:18:34.058841,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,1
73,DC:A6:32:2C:42:BC,2020-07-14 23:18:35.072789,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-87,1
74,DC:A6:32:2C:42:BC,2020-07-14 23:18:36.082900,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-81,1
75,DC:A6:32:2C:42:BC,2020-07-14 23:18:37.099018,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-78,1
76,DC:A6:32:2C:42:BC,2020-07-14 23:18:38.075865,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-77,1
77,DC:A6:32:2C:42:BC,2020-07-14 23:18:39.101459,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-78,1
78,DC:A6:32:2C:42:BC,2020-07-14 23:18:40.187926,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,1
79,DC:A6:32:2C:42:BC,2020-07-14 23:18:41.019871,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,1
80,DC:A6:32:2C:42:BC,2020-07-14 23:18:42.050315,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,1
81,DC:A6:32:2C:42:BC,2020-07-14 23:18:43.047821,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,1
82,DC:A6:32:2C:42:BC,2020-07-14 23:18:44.121691,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
83,DC:A6:32:2C:42:BC,2020-07-14 23:18:45.017906,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,1
84,DC:A6:32:2C:42:BC,2020-07-14 23:18:46.388096,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-66,1
85,DC:A6:32:2C:42:BC,2020-07-14 23:18:47.057971,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-64,1
86,DC:A6:32:2C:42:BC,2020-07-14 23:18:48.335425,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-62,1
87,DC:A6:32:2C:42:BC,2020-07-14 23:18:49.214876,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-60,1
88,DC:A6:32:2C:42:BC,2020-07-14 23:18:50.011707,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-65,1
89,DC:A6:32:2C:42:BC,2020-07-14 23:18:51.533127,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-68,1
90,DC:A6:32:2C:42:BC,2020-07-14 23:18:52.025509,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-76,1
91,DC:A6:32:2C:42:BC,2020-07-14 23:18:53.191803,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,1
92,DC:A6:32:2C:42:BC,2020-07-14 23:18:54.111812,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-73,1
93,DC:A6:32:2C:42:BC,2020-07-14 23:18:55.093720,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,1
94,DC:A6:32:2C:42:BC,2020-07-14 23:18:56.233232,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-79,1
95,DC:A6:32:2C:42:BC,2020-07-14 23:18:57.556161,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
96,DC:A6:32:2C:42:BC,2020-07-14 23:18:58.076847,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-72,1
97,DC:A6:32:2C:42:BC,2020-07-14 23:18:59.049296,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-71,1
98,DC:A6:32:2C:42:BC,2020-07-14 23:19:00.035628,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-74,1
99,DC:A6:32:2C:42:BC,2020-07-14 23:19:01.138303,b8ca6282-c662-11ea-8805-dca6322c42bb,1,1,1,-73,1
